datatime,vehiclestatus,chargestatus,runmodel,speed,summileage,sumvoltage,sumcurrent,soc,dcdcstatus,gearnum,insulationresistance
2018-01-07 16:18:10,2,1,255,0.0,2528.0,726.0,-4.10000000000002,71,2,15,65535
2018-01-07 16:18:40,2,1,255,0.0,2528.0,726.0,-4.10000000000002,71,2,15,65535
2018-01-07 16:19:10,2,1,255,0.0,2528.0,726.0,-4.10000000000002,71,2,15,65535
2018-01-07 16:19:39,2,1,255,0.0,2528.0,727.0,-4.10000000000002,71,2,15,65535
2018-01-07 16:20:09,2,1,255,0.0,2528.0,727.0,-4.10000000000002,71,2,15,65535
2018-01-07 16:20:39,2,1,255,0.0,2528.0,727.0,-4.10000000000002,72,2,15,65535
2018-01-07 16:21:09,2,1,255,0.0,2528.0,727.0,-4.10000000000002,72,2,15,65535
2018-01-07 16:21:39,2,1,255,0.0,2528.0,727.0,-4.10000000000002,72,2,15,65535
2018-01-07 16:22:09,2,1,255,0.0,2528.0,727.0,-4.10000000000002,72,2,15,65535
2018-01-07 16:22:38,2,1,255,0.0,2528.0,727.0,-4.10000000000002,72,2,15,65535
2018-01-07 16:23:08,2,1,255,0.0,2528.0,727.0,-4.10000000000002,72,2,15,65535
2018-01-07 16:23:38,2,1,255,0.0,2528.0,727.0,-4.10000000000002,72,2,15,65535
2018-01-07 16:24:08,2,1,255,0.0,2528.0,727.0,-4.10000000000002,72,2,15,65535
2018-01-07 16:24:38,2,1,255,0.0,2528.0,727.0,-4.10000000000002,73,2,15,65535
2018-01-07 16:25:08,2,1,255,0.0,2528.0,727.0,-4.10000000000002,73,2,15,65535
2018-01-07 16:25:38,2,1,255,0.0,2528.0,727.0,-4.10000000000002,73,2,15,65535
2018-01-07 16:26:07,2,1,255,0.0,2528.0,727.0,-4.10000000000002,73,2,15,65535
2018-01-07 16:26:37,2,1,255,0.0,2528.0,727.0,-4.10000000000002,73,2,15,65535
2018-01-07 16:27:07,2,1,255,0.0,2528.0,727.0,-4.10000000000002,73,2,15,65535
2018-01-07 16:27:37,2,1,255,0.0,2528.0,727.0,-4.10000000000002,73,2,15,65535
2018-01-07 16:28:08,2,1,255,0.0,2528.0,728.0,-4.10000000000002,73,2,15,65535
2018-01-07 16:28:38,2,1,255,0.0,2528.0,727.0,-4.10000000000002,74,2,15,65535
2018-01-07 16:29:07,2,1,255,0.0,2528.0,727.0,-3.89999999999998,74,2,15,65535
2018-01-07 16:29:37,2,1,255,0.0,2528.0,727.0,-3.89999999999998,74,2,15,65535
2018-01-07 16:30:06,2,1,255,0.0,2528.0,727.0,-3.89999999999998,74,2,15,65535
2018-01-07 16:30:36,2,1,255,0.0,2528.0,727.0,-3.89999999999998,74,2,15,65535
2018-01-07 16:31:06,2,1,255,0.0,2528.0,728.0,-3.89999999999998,74,2,15,65535
2018-01-07 16:31:36,2,1,255,0.0,2528.0,728.0,-3.89999999999998,74,2,15,65535
2018-01-07 16:32:07,2,1,255,0.0,2528.0,727.0,-3.89999999999998,75,2,15,65535
2018-01-07 16:32:36,2,1,255,0.0,2528.0,727.0,-3.89999999999998,75,2,15,65535
2018-01-07 16:33:06,2,1,255,0.0,2528.0,728.0,-3.89999999999998,75,2,15,65535
2018-01-07 16:33:35,2,1,255,0.0,2528.0,727.0,-3.89999999999998,75,2,15,65535
2018-01-07 16:34:05,2,1,255,0.0,2528.0,728.0,-3.89999999999998,75,2,15,65535
2018-01-07 16:34:35,2,1,255,0.0,2528.0,727.0,-3.89999999999998,75,2,15,65535
2018-01-07 16:35:05,2,1,255,0.0,2528.0,728.0,-3.89999999999998,75,2,15,65535
2018-01-07 16:35:36,2,1,255,0.0,2528.0,728.0,-3.89999999999998,75,2,15,65535
2018-01-07 16:36:05,2,1,255,0.0,2528.0,728.0,-3.89999999999998,76,2,15,65535
2018-01-07 16:36:35,2,1,255,0.0,2528.0,728.0,-3.89999999999998,76,2,15,65535
2018-01-07 16:37:05,2,1,255,0.0,2528.0,728.0,-3.89999999999998,76,2,15,65535
2018-01-07 16:37:35,2,1,255,0.0,2528.0,728.0,-3.89999999999998,76,2,15,65535
2018-01-07 16:38:05,2,1,255,0.0,2528.0,728.0,-3.89999999999998,76,2,15,65535
2018-01-07 16:38:35,2,1,255,0.0,2528.0,728.0,-3.89999999999998,76,2,15,65535
2018-01-07 16:39:04,2,1,255,0.0,2528.0,728.0,-3.89999999999998,76,2,15,65535
2018-01-07 16:39:34,2,1,255,0.0,2528.0,728.0,-3.89999999999998,77,2,15,65535
2018-01-07 16:40:04,2,1,255,0.0,2528.0,728.0,-3.89999999999998,77,2,15,65535
2018-01-07 16:40:34,2,1,255,0.0,2528.0,728.0,-3.89999999999998,77,2,15,65535
2018-01-07 16:41:04,2,1,255,0.0,2528.0,728.0,-3.89999999999998,77,2,15,65535
2018-01-07 16:41:34,2,1,255,0.0,2528.0,728.0,-3.89999999999998,77,2,15,65535
2018-01-07 16:42:04,2,1,255,0.0,2528.0,728.0,-3.89999999999998,77,2,15,65535
2018-01-07 16:42:33,2,1,255,0.0,2528.0,728.0,-3.89999999999998,77,2,15,65535
2018-01-07 16:43:03,2,1,255,0.0,2528.0,728.0,-3.89999999999998,77,2,15,65535
2018-01-07 16:43:33,2,1,255,0.0,2528.0,728.0,-3.89999999999998,78,2,15,65535
2018-01-07 16:44:03,2,1,255,0.0,2528.0,728.0,-3.89999999999998,78,2,15,65535
2018-01-07 16:44:33,2,1,255,0.0,2528.0,728.0,-3.89999999999998,78,2,15,65535
2018-01-07 16:45:03,2,1,255,0.0,2528.0,728.0,-3.89999999999998,78,2,15,65535
2018-01-07 16:45:32,2,1,255,0.0,2528.0,728.0,-3.89999999999998,78,2,15,65535
2018-01-07 16:46:02,2,1,255,0.0,2528.0,728.0,-3.89999999999998,78,2,15,65535
2018-01-07 16:46:32,2,1,255,0.0,2528.0,728.0,-3.89999999999998,78,2,15,65535
2018-01-07 16:47:02,2,1,255,0.0,2528.0,728.0,-3.89999999999998,78,2,15,65535
2018-01-07 16:47:33,2,1,255,0.0,2528.0,728.0,-3.89999999999998,79,2,15,65535
2018-01-07 16:48:03,2,1,255,0.0,2528.0,728.0,-3.89999999999998,79,2,15,65535
2018-01-07 16:48:33,2,1,255,0.0,2528.0,728.0,-3.89999999999998,79,2,15,65535
2018-01-07 16:49:02,2,1,255,0.0,2528.0,728.0,-3.89999999999998,79,2,15,65535
2018-01-07 16:49:31,2,1,255,0.0,2528.0,728.0,-3.89999999999998,79,2,15,65535
2018-01-07 16:50:01,2,1,255,0.0,2528.0,728.0,-3.89999999999998,79,2,15,65535
2018-01-07 16:50:31,2,1,255,0.0,2528.0,728.0,-3.89999999999998,79,2,15,65535
2018-01-07 16:51:01,2,1,255,0.0,2528.0,728.0,-3.89999999999998,80,2,15,65535
2018-01-07 16:51:32,2,1,255,0.0,2528.0,728.0,-3.89999999999998,80,2,15,65535
2018-01-07 16:52:01,2,1,255,0.0,2528.0,728.0,-3.89999999999998,80,2,15,65535
2018-01-07 16:52:31,2,1,255,0.0,2528.0,728.0,-3.89999999999998,80,2,15,65535
2018-01-07 16:53:01,2,1,255,0.0,2528.0,728.0,-3.89999999999998,80,2,15,65535
2018-01-07 16:53:30,2,1,255,0.0,2528.0,728.0,-3.89999999999998,80,2,15,65535
2018-01-07 16:54:00,2,1,255,0.0,2528.0,728.0,-3.89999999999998,80,2,15,65535
2018-01-07 16:54:30,2,1,255,0.0,2528.0,728.0,-3.89999999999998,80,2,15,65535
2018-01-07 16:55:00,2,1,255,0.0,2528.0,728.0,-3.89999999999998,81,2,15,65535
2018-01-07 16:55:30,2,1,255,0.0,2528.0,728.0,-3.89999999999998,81,2,15,65535
2018-01-07 16:56:00,2,1,255,0.0,2528.0,728.0,-3.89999999999998,81,2,15,65535
2018-01-07 16:56:30,2,1,255,0.0,2528.0,728.0,-3.89999999999998,81,2,15,65535
2018-01-07 16:57:00,2,1,255,0.0,2528.0,728.0,-3.89999999999998,81,2,15,65535
2018-01-07 16:57:30,2,1,255,0.0,2528.0,728.0,-3.89999999999998,81,2,15,65535
2018-01-07 16:58:00,2,1,255,0.0,2528.0,728.0,-3.89999999999998,81,2,15,65535
2018-01-07 16:58:29,2,1,255,0.0,2528.0,728.0,-3.89999999999998,82,2,15,65535
2018-01-07 16:58:59,2,1,255,0.0,2528.0,728.0,-3.89999999999998,82,2,15,65535
2018-01-07 16:59:29,2,1,255,0.0,2528.0,728.0,-3.89999999999998,82,2,15,65535
2018-01-07 16:59:59,2,1,255,0.0,2528.0,728.0,-3.89999999999998,82,2,15,65535
2018-01-07 17:00:29,2,1,255,0.0,2528.0,728.0,-3.89999999999998,82,2,15,65535
2018-01-07 17:00:59,2,1,255,0.0,2528.0,728.0,-3.89999999999998,82,2,15,65535
2018-01-07 17:01:29,2,1,255,0.0,2528.0,728.0,-3.89999999999998,82,2,15,65535
2018-01-07 17:01:58,2,1,255,0.0,2528.0,728.0,-3.89999999999998,82,2,15,65535
2018-01-07 17:02:28,2,1,255,0.0,2528.0,728.0,-3.89999999999998,83,2,15,65535
2018-01-07 17:02:58,2,1,255,0.0,2528.0,728.0,-3.89999999999998,83,2,15,65535
2018-01-07 17:03:28,2,1,255,0.0,2528.0,728.0,-3.89999999999998,83,2,15,65535
2018-01-07 17:03:58,2,1,255,0.0,2528.0,728.0,-3.89999999999998,83,2,15,65535
2018-01-07 17:04:28,2,1,255,0.0,2528.0,728.0,-3.89999999999998,83,2,15,65535
2018-01-07 17:04:58,2,1,255,0.0,2528.0,728.0,-3.89999999999998,83,2,15,65535
2018-01-07 17:05:27,2,1,255,0.0,2528.0,728.0,-3.89999999999998,83,2,15,65535
2018-01-07 17:05:57,2,1,255,0.0,2528.0,728.0,-3.89999999999998,83,2,15,65535
2018-01-07 17:06:27,2,1,255,0.0,2528.0,728.0,-3.89999999999998,84,2,15,65535
2018-01-07 17:06:58,2,1,255,0.0,2528.0,728.0,-3.89999999999998,84,2,15,65535
2018-01-07 17:07:28,2,1,255,0.0,2528.0,728.0,-3.89999999999998,84,2,15,65535
2018-01-07 17:07:58,2,1,255,0.0,2528.0,728.0,-3.89999999999998,84,2,15,65535
2018-01-07 17:08:27,2,1,255,0.0,2528.0,728.0,-3.89999999999998,84,2,15,65535
2018-01-07 17:08:56,2,1,255,0.0,2528.0,728.0,-3.89999999999998,84,2,15,65535
2018-01-07 17:09:26,2,1,255,0.0,2528.0,728.0,-3.89999999999998,84,2,15,65535
2018-01-07 17:09:56,2,1,255,0.0,2528.0,728.0,-3.89999999999998,85,2,15,65535
2018-01-07 17:10:26,2,1,255,0.0,2528.0,728.0,-3.89999999999998,85,2,15,65535
2018-01-07 17:10:57,2,1,255,0.0,2528.0,728.0,-3.89999999999998,85,2,15,65535
2018-01-07 17:11:27,2,1,255,0.0,2528.0,728.0,-3.89999999999998,85,2,15,65535
2018-01-07 17:11:56,2,1,255,0.0,2528.0,728.0,-3.89999999999998,85,2,15,65535
2018-01-07 17:12:26,2,1,255,0.0,2528.0,728.0,-3.89999999999998,85,2,15,65535
2018-01-07 17:12:55,2,1,255,0.0,2528.0,728.0,-3.89999999999998,85,2,15,65535
2018-01-07 17:13:25,2,1,255,0.0,2528.0,728.0,-3.89999999999998,85,2,15,65535
2018-01-07 17:13:55,2,1,255,0.0,2528.0,728.0,-3.89999999999998,86,2,15,65535
2018-01-07 17:14:25,2,1,255,0.0,2528.0,728.0,-3.89999999999998,86,2,15,65535
2018-01-07 17:14:55,2,1,255,0.0,2528.0,728.0,-3.89999999999998,86,2,15,65535
2018-01-07 17:15:25,2,1,255,0.0,2528.0,728.0,-3.89999999999998,86,2,15,65535
2018-01-07 17:15:55,2,1,255,0.0,2528.0,728.0,-3.89999999999998,86,2,15,65535
2018-01-07 17:16:24,2,1,255,0.0,2528.0,728.0,-3.89999999999998,86,2,15,65535
2018-01-07 17:16:55,2,1,255,0.0,2528.0,728.0,-3.89999999999998,86,2,15,65535
2018-01-07 17:17:25,2,1,255,0.0,2528.0,728.0,-3.89999999999998,87,2,15,65535
2018-01-07 17:17:55,2,1,255,0.0,2528.0,728.0,-3.89999999999998,87,2,15,65535
2018-01-07 17:18:24,2,1,255,0.0,2528.0,728.0,-3.89999999999998,87,2,15,65535
2018-01-07 17:18:54,2,1,255,0.0,2528.0,728.0,-3.89999999999998,87,2,15,65535
2018-01-07 17:19:24,2,1,255,0.0,2528.0,728.0,-3.89999999999998,87,2,15,65535
2018-01-07 17:19:54,2,1,255,0.0,2528.0,728.0,-3.89999999999998,87,2,15,65535
2018-01-07 17:20:24,2,1,255,0.0,2528.0,728.0,-3.89999999999998,87,2,15,65535
2018-01-07 17:20:54,2,1,255,0.0,2528.0,728.0,-3.89999999999998,87,2,15,65535
2018-01-07 17:21:23,2,1,255,0.0,2528.0,728.0,-3.89999999999998,88,2,15,65535
2018-01-07 17:21:53,2,1,255,0.0,2528.0,729.0,-3.89999999999998,88,2,15,65535
2018-01-07 17:22:23,2,1,255,0.0,2528.0,729.0,-3.89999999999998,88,2,15,65535
2018-01-07 17:22:53,2,1,255,0.0,2528.0,729.0,-3.89999999999998,88,2,15,65535
2018-01-07 17:23:23,2,1,255,0.0,2528.0,729.0,-3.89999999999998,88,2,15,65535
2018-01-07 17:23:53,2,1,255,0.0,2528.0,729.0,-3.89999999999998,88,2,15,65535
2018-01-07 17:24:23,2,1,255,0.0,2528.0,729.0,-3.89999999999998,88,2,15,65535
2018-01-07 17:24:52,2,1,255,0.0,2528.0,729.0,-3.89999999999998,88,2,15,65535
2018-01-07 17:25:22,2,1,255,0.0,2528.0,729.0,-3.89999999999998,89,2,15,65535
2018-01-07 17:25:52,2,1,255,0.0,2528.0,729.0,-3.89999999999998,89,2,15,65535
2018-01-07 17:26:22,2,1,255,0.0,2528.0,729.0,-3.89999999999998,89,2,15,65535
2018-01-07 17:26:53,2,1,255,0.0,2528.0,729.0,-3.89999999999998,89,2,15,65535
2018-01-07 17:27:23,2,1,255,0.0,2528.0,729.0,-3.89999999999998,89,2,15,65535
2018-01-07 17:27:53,2,1,255,0.0,2528.0,729.0,-3.89999999999998,89,2,15,65535
2018-01-07 17:28:21,2,1,255,0.0,2528.0,729.0,-3.89999999999998,89,2,15,65535
2018-01-07 17:28:51,2,1,255,0.0,2528.0,729.0,-3.89999999999998,90,2,15,65535
2018-01-07 17:29:21,2,1,255,0.0,2528.0,729.0,-3.89999999999998,90,2,15,65535
2018-01-07 17:29:51,2,1,255,0.0,2528.0,729.0,-3.89999999999998,90,2,15,65535
2018-01-07 17:30:22,2,1,255,0.0,2528.0,729.0,-3.89999999999998,90,2,15,65535
2018-01-07 17:30:52,2,1,255,0.0,2528.0,729.0,-3.89999999999998,90,2,15,65535
2018-01-07 17:31:21,2,1,255,0.0,2528.0,729.0,-3.89999999999998,90,2,15,65535
2018-01-07 17:31:51,2,1,255,0.0,2528.0,728.0,-3.89999999999998,90,2,15,65535
2018-01-07 17:32:20,2,1,255,0.0,2528.0,729.0,-3.89999999999998,90,2,15,65535
2018-01-07 17:32:50,2,1,255,0.0,2528.0,729.0,-3.89999999999998,91,2,15,65535
2018-01-07 17:33:20,2,1,255,0.0,2528.0,729.0,-3.89999999999998,91,2,15,65535
2018-01-07 17:33:50,2,1,255,0.0,2528.0,729.0,-3.89999999999998,91,2,15,65535
2018-01-07 17:34:21,2,1,255,0.0,2528.0,729.0,-3.89999999999998,91,2,15,65535
2018-01-07 17:34:50,2,1,255,0.0,2528.0,729.0,-3.89999999999998,91,2,15,65535
2018-01-07 17:35:20,2,1,255,0.0,2528.0,729.0,-3.89999999999998,91,2,15,65535
2018-01-07 17:35:50,2,1,255,0.0,2528.0,729.0,-3.89999999999998,91,2,15,65535
2018-01-07 17:36:19,2,1,255,0.0,2528.0,729.0,-3.89999999999998,91,2,15,65535
2018-01-07 17:36:50,2,1,255,0.0,2528.0,729.0,-3.89999999999998,92,2,15,65535
2018-01-07 17:37:20,2,1,255,0.0,2528.0,729.0,-3.89999999999998,92,2,15,65535
2018-01-07 17:37:49,2,1,255,0.0,2528.0,729.0,-3.89999999999998,92,2,15,65535
2018-01-07 17:38:19,2,1,255,0.0,2528.0,729.0,-3.89999999999998,92,2,15,65535
2018-01-07 17:38:49,2,1,255,0.0,2528.0,729.0,-3.89999999999998,92,2,15,65535
2018-01-07 17:39:19,2,1,255,0.0,2528.0,729.0,-3.89999999999998,92,2,15,65535
2018-01-07 17:39:49,2,1,255,0.0,2528.0,729.0,-3.89999999999998,92,2,15,65535
2018-01-07 17:40:19,2,1,255,0.0,2528.0,729.0,-3.89999999999998,93,2,15,65535
2018-01-07 17:40:49,2,1,255,0.0,2528.0,730.0,-3.89999999999998,93,2,15,65535
2018-01-07 17:41:18,2,1,255,0.0,2528.0,729.0,-3.89999999999998,93,2,15,65535
2018-01-07 17:41:48,2,1,255,0.0,2528.0,730.0,-3.89999999999998,93,2,15,65535
2018-01-07 17:42:18,2,1,255,0.0,2528.0,730.0,-3.89999999999998,93,2,15,65535
2018-01-07 17:42:48,2,1,255,0.0,2528.0,730.0,-3.89999999999998,93,2,15,65535
2018-01-07 17:43:18,2,1,255,0.0,2528.0,730.0,-3.89999999999998,93,2,15,65535
2018-01-07 17:43:48,2,1,255,0.0,2528.0,730.0,-3.89999999999998,93,2,15,65535
2018-01-07 17:44:17,2,1,255,0.0,2528.0,730.0,-3.89999999999998,94,2,15,65535
2018-01-07 17:44:47,2,1,255,0.0,2528.0,730.0,-3.89999999999998,94,2,15,65535
2018-01-07 17:45:17,2,1,255,0.0,2528.0,730.0,-3.89999999999998,94,2,15,65535
2018-01-07 17:45:47,2,1,255,0.0,2528.0,730.0,-3.89999999999998,94,2,15,65535
2018-01-07 17:46:17,2,1,255,0.0,2528.0,730.0,-3.89999999999998,94,2,15,65535
2018-01-07 17:46:47,2,1,255,0.0,2528.0,730.0,-3.89999999999998,94,2,15,65535
2018-01-07 17:47:18,2,1,255,0.0,2528.0,730.0,-3.89999999999998,94,2,15,65535
2018-01-07 17:47:46,2,1,255,0.0,2528.0,730.0,-3.89999999999998,95,2,15,65535
2018-01-07 17:48:16,2,1,255,0.0,2528.0,730.0,-3.89999999999998,95,2,15,65535
2018-01-07 17:48:46,2,1,255,0.0,2528.0,730.0,-3.89999999999998,95,2,15,65535
2018-01-07 17:49:16,2,1,255,0.0,2528.0,730.0,-3.89999999999998,95,2,15,65535
2018-01-07 17:49:47,2,1,255,0.0,2528.0,730.0,-3.89999999999998,95,2,15,65535
2018-01-07 17:50:17,2,1,255,0.0,2528.0,730.0,-3.89999999999998,95,2,15,65535
2018-01-07 17:50:46,2,1,255,0.0,2528.0,730.0,-3.89999999999998,95,2,15,65535
2018-01-07 17:51:16,2,1,255,0.0,2528.0,730.0,-3.89999999999998,95,2,15,65535
2018-01-07 17:51:45,2,1,255,0.0,2528.0,730.0,-3.89999999999998,96,2,15,65535
2018-01-07 17:52:15,2,1,255,0.0,2528.0,730.0,-3.89999999999998,96,2,15,65535
2018-01-07 17:52:45,2,1,255,0.0,2528.0,730.0,-3.89999999999998,96,2,15,65535
2018-01-07 17:53:15,2,1,255,0.0,2528.0,731.0,-3.89999999999998,96,2,15,65535
2018-01-07 17:53:46,2,1,255,0.0,2528.0,730.0,-3.89999999999998,96,2,15,65535
2018-01-07 17:54:15,2,1,255,0.0,2528.0,731.0,-3.89999999999998,96,2,15,65535
2018-01-07 17:54:45,2,1,255,0.0,2528.0,731.0,-3.89999999999998,96,2,15,65535
2018-01-07 17:55:14,2,1,255,0.0,2528.0,731.0,-3.89999999999998,96,2,15,65535
2018-01-07 17:55:44,2,1,255,0.0,2528.0,731.0,-3.89999999999998,97,2,15,65535
2018-01-07 17:56:14,2,1,255,0.0,2528.0,731.0,-3.89999999999998,97,2,15,65535
2018-01-07 17:56:44,2,1,255,0.0,2528.0,731.0,-3.89999999999998,97,2,15,65535
2018-01-07 17:57:14,2,1,255,0.0,2528.0,731.0,-3.89999999999998,97,2,15,65535
2018-01-07 17:57:44,2,1,255,0.0,2528.0,731.0,-3.89999999999998,97,2,15,65535
2018-01-07 17:58:14,2,1,255,0.0,2528.0,731.0,-3.89999999999998,97,2,15,65535
2018-01-07 17:58:44,2,1,255,0.0,2528.0,731.0,-3.89999999999998,97,2,15,65535
2018-01-07 17:59:14,2,1,255,0.0,2528.0,731.0,-3.89999999999998,97,2,15,65535
2018-01-07 17:59:44,2,1,255,0.0,2528.0,731.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:00:14,2,1,255,0.0,2528.0,732.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:00:43,2,1,255,0.0,2528.0,732.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:01:13,2,1,255,0.0,2528.0,732.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:01:43,2,1,255,0.0,2528.0,732.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:02:13,2,1,255,0.0,2528.0,732.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:02:43,2,1,255,0.0,2528.0,732.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:03:13,2,1,255,0.0,2528.0,732.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:03:42,2,1,255,0.0,2528.0,732.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:04:12,2,1,255,0.0,2528.0,732.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:04:42,2,1,255,0.0,2528.0,732.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:05:12,2,1,255,0.0,2528.0,733.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:05:42,2,1,255,0.0,2528.0,733.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:06:12,2,1,255,0.0,2528.0,733.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:06:42,2,1,255,0.0,2528.0,733.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:07:11,2,1,255,0.0,2528.0,733.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:07:41,2,1,255,0.0,2528.0,732.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:08:11,2,1,255,0.0,2528.0,732.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:08:41,2,1,255,0.0,2528.0,734.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:09:12,2,1,255,0.0,2528.0,734.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:09:42,2,1,255,0.0,2528.0,734.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:10:12,2,1,255,0.0,2528.0,734.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:10:41,2,1,255,0.0,2528.0,734.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:11:10,2,1,255,0.0,2528.0,734.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:11:40,2,1,255,0.0,2528.0,734.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:12:10,2,1,255,0.0,2528.0,735.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:12:41,2,1,255,0.0,2528.0,736.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:13:11,2,1,255,0.0,2528.0,738.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:13:40,2,1,255,0.0,2528.0,739.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:14:10,2,1,255,0.0,2528.0,741.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:14:39,2,1,255,0.0,2528.0,744.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:15:09,2,1,255,0.0,2528.0,749.0,-3.89999999999998,98,2,15,65535
2018-01-07 18:15:39,2,1,255,0.0,2528.0,757.0,-3.89999999999998,98,2,15,65535
